,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
545,812,Pink (Even),1969,NA,NA,NA,HG
546,813,Pink (Odd),1969,245007,120425,268275,HG
547,814,Pink (Odd),1969,NA,200,NA,HG
548,815,Pink (Odd),1969,NA,6000,NA,HG
549,816,River Sockeye,1969,NA,25,NA,HG
550,817,River Sockeye,1969,NA,NA,NA,HG
551,818,River Sockeye,1969,NA,NA,NA,HG
552,819,Lake Sockeye,1969,NA,7500,NA,HG
553,820,Lake Sockeye,1969,15000,7500,18750,HG
554,821,Lake Sockeye,1969,NA,7000,NA,HG
555,822,Lake Sockeye,1969,NA,3500,NA,HG
556,823,Lake Sockeye,1969,30000,15000,37500,HG
557,824,Lake Sockeye,1969,7000,3500,8750,HG
558,825,Lake Sockeye,1969,16000,8000,20000,HG
559,826,Lake Sockeye,1969,70000,35000,87500,HG
560,827,Lake Sockeye,1969,30000,15000,37500,HG
561,800,Chum,1970,4500,3000,8030,HG
562,801,Chum,1970,292978,175200,615964,HG
563,802,Chum,1970,36945,21800,65922,HG
564,803,Chum,1970,127338,100875,308586,HG
565,804,Chum,1970,39810,30625,83698,HG
566,805,Chinook,1970,NA,800,NA,HG
567,806,Chinook,1970,NA,NA,NA,HG
568,807,Coho,1970,277384,73450,370933,HG
569,808,Coho,1970,26832,3650,35881,HG
570,809,Coho,1970,170438,36850,227919,HG
571,810,Pink (Even),1970,629830,NA,887472,HG
572,811,Pink (Even),1970,1303135,808335,1880546,HG
573,812,Pink (Even),1970,444957,324650,761720,HG
574,813,Pink (Odd),1970,NA,NA,NA,HG
575,814,Pink (Odd),1970,NA,NA,NA,HG
576,815,Pink (Odd),1970,NA,NA,NA,HG
577,816,River Sockeye,1970,NA,NA,NA,HG
578,817,River Sockeye,1970,NA,NA,NA,HG
579,818,River Sockeye,1970,NA,NA,NA,HG
580,819,Lake Sockeye,1970,NA,NA,NA,HG
581,820,Lake Sockeye,1970,NA,NA,NA,HG
582,821,Lake Sockeye,1970,NA,2000,NA,HG
583,822,Lake Sockeye,1970,NA,750,NA,HG
584,823,Lake Sockeye,1970,1500,750,1875,HG
585,824,Lake Sockeye,1970,7000,3500,8750,HG
586,825,Lake Sockeye,1970,5000,2500,6250,HG
587,826,Lake Sockeye,1970,40000,20000,50000,HG
588,827,Lake Sockeye,1970,50000,25000,62500,HG
589,800,Chum,1971,3750,2500,5510,HG
590,801,Chum,1971,226187,162075,450482,HG
591,802,Chum,1971,73890,42000,108565,HG
592,803,Chum,1971,142463,71276,218931,HG
593,804,Chum,1971,86368,67375,172014,HG
594,805,Chinook,1971,NA,500,NA,HG
595,806,Chinook,1971,NA,NA,NA,HG
596,807,Coho,1971,32870,10004,43955,HG
597,808,Coho,1971,6708,696,8970,HG
598,809,Coho,1971,127829,23635,170940,HG
599,810,Pink (Even),1971,NA,NA,NA,HG
600,811,Pink (Even),1971,NA,NA,NA,HG
601,812,Pink (Even),1971,NA,NA,NA,HG
602,813,Pink (Odd),1971,49699,26700,50408,HG
603,814,Pink (Odd),1971,NA,6050,NA,HG
604,815,Pink (Odd),1971,NA,NA,NA,HG
605,816,River Sockeye,1971,NA,NA,NA,HG
606,817,River Sockeye,1971,NA,NA,NA,HG
607,818,River Sockeye,1971,NA,NA,NA,HG
608,819,Lake Sockeye,1971,NA,500,NA,HG
609,820,Lake Sockeye,1971,NA,NA,NA,HG
610,821,Lake Sockeye,1971,NA,1500,NA,HG
611,822,Lake Sockeye,1971,NA,NA,NA,HG
612,823,Lake Sockeye,1971,20000,10000,25000,HG
613,824,Lake Sockeye,1971,NA,NA,NA,HG
614,825,Lake Sockeye,1971,6000,3000,7500,HG
615,826,Lake Sockeye,1971,40000,20000,50000,HG
616,827,Lake Sockeye,1971,12000,6000,15000,HG
617,800,Chum,1972,3000,2000,12982,HG
618,801,Chum,1972,172969,136730,368080,HG
619,802,Chum,1972,11435,6600,49483,HG
620,803,Chum,1972,116718,66725,225860,HG
621,804,Chum,1972,85288,57525,181495,HG
622,805,Chinook,1972,NA,1000,NA,HG
623,806,Chinook,1972,NA,NA,NA,HG
624,807,Coho,1972,120421,32475,170091,HG
625,808,Coho,1972,39556,2550,55871,HG
626,809,Coho,1972,213048,41150,300924,HG
627,810,Pink (Even),1972,521552,NA,713316,HG
628,811,Pink (Even),1972,1166380,766850,1542639,HG
629,812,Pink (Even),1972,561736,380900,1204238,HG
630,813,Pink (Odd),1972,NA,NA,NA,HG
631,814,Pink (Odd),1972,NA,NA,NA,HG
632,815,Pink (Odd),1972,NA,NA,NA,HG
633,816,River Sockeye,1972,NA,NA,NA,HG
634,817,River Sockeye,1972,NA,NA,NA,HG
635,818,River Sockeye,1972,NA,NA,NA,HG
636,819,Lake Sockeye,1972,NA,1000,NA,HG
637,820,Lake Sockeye,1972,3000,1500,3750,HG
638,821,Lake Sockeye,1972,NA,50,NA,HG
639,822,Lake Sockeye,1972,NA,NA,NA,HG
640,823,Lake Sockeye,1972,20000,10000,25000,HG
641,824,Lake Sockeye,1972,NA,NA,NA,HG
642,825,Lake Sockeye,1972,10000,5000,12500,HG
643,826,Lake Sockeye,1972,6000,3000,7500,HG
644,827,Lake Sockeye,1972,10000,5000,12500,HG
645,800,Chum,1973,3000,2000,5357,HG
646,801,Chum,1973,227752,176260,541418,HG
647,802,Chum,1973,65093,48000,116245,HG
648,803,Chum,1973,78443,41840,134322,HG
649,804,Chum,1973,91874,57700,218405,HG
650,805,Chinook,1973,NA,900,NA,HG
651,806,Chinook,1973,NA,NA,NA,HG
652,807,Coho,1973,121893,44850,157414,HG
653,808,Coho,1973,8050,471,10395,HG
654,809,Coho,1973,44030,61650,56861,HG
655,810,Pink (Even),1973,NA,NA,NA,HG
656,811,Pink (Even),1973,NA,NA,NA,HG
657,812,Pink (Even),1973,NA,NA,NA,HG
658,813,Pink (Odd),1973,67287,34225,67662,HG
659,814,Pink (Odd),1973,NA,4000,NA,HG
660,815,Pink (Odd),1973,NA,NA,NA,HG
661,816,River Sockeye,1973,NA,NA,NA,HG
662,817,River Sockeye,1973,NA,NA,NA,HG
663,818,River Sockeye,1973,NA,NA,NA,HG
664,819,Lake Sockeye,1973,NA,3000,NA,HG
665,820,Lake Sockeye,1973,4000,2000,5000,HG
666,821,Lake Sockeye,1973,NA,1400,NA,HG
667,822,Lake Sockeye,1973,NA,1000,NA,HG
668,823,Lake Sockeye,1973,40000,20000,50000,HG
669,824,Lake Sockeye,1973,10000,5000,12500,HG
670,825,Lake Sockeye,1973,8000,4000,10000,HG
671,826,Lake Sockeye,1973,20000,10000,25000,HG
672,827,Lake Sockeye,1973,24000,12000,30000,HG
673,800,Chum,1974,6000,4000,7929,HG
674,801,Chum,1974,164467,88790,257849,HG
675,802,Chum,1974,54538,37800,72067,HG
676,803,Chum,1974,52729,45098,116035,HG
677,804,Chum,1974,98397,58725,154265,HG
678,805,Chinook,1974,NA,1000,NA,HG
679,806,Chinook,1974,NA,NA,NA,HG
680,807,Coho,1974,74007,16890,98384,HG
681,808,Coho,1974,5185,385,6893,HG
682,809,Coho,1974,NA,97100,NA,HG
683,810,Pink (Even),1974,295904,NA,372717,HG
684,811,Pink (Even),1974,606765,423171,828283,HG
685,812,Pink (Even),1974,197468,148975,408786,HG
686,813,Pink (Odd),1974,NA,NA,NA,HG
687,814,Pink (Odd),1974,NA,NA,NA,HG
688,815,Pink (Odd),1974,NA,NA,NA,HG
689,816,River Sockeye,1974,NA,NA,NA,HG
690,817,River Sockeye,1974,NA,NA,NA,HG
691,818,River Sockeye,1974,NA,200,NA,HG
692,819,Lake Sockeye,1974,NA,1500,NA,HG
693,820,Lake Sockeye,1974,3000,1500,3750,HG
694,821,Lake Sockeye,1974,NA,1000,NA,HG
695,822,Lake Sockeye,1974,NA,800,NA,HG
696,823,Lake Sockeye,1974,40000,20000,50000,HG
697,824,Lake Sockeye,1974,NA,NA,NA,HG
698,825,Lake Sockeye,1974,4000,2000,5000,HG
699,826,Lake Sockeye,1974,16000,8000,20000,HG
700,827,Lake Sockeye,1974,30000,15000,37500,HG
701,800,Chum,1975,750,500,847,HG
702,801,Chum,1975,65806,56657,67383,HG
703,802,Chum,1975,87964,52550,99287,HG
704,803,Chum,1975,38454,27974,80477,HG
705,804,Chum,1975,27250,16442,27903,HG
706,805,Chinook,1975,NA,1500,NA,HG
707,806,Chinook,1975,NA,NA,NA,HG
708,807,Coho,1975,124574,47120,156407,HG
709,808,Coho,1975,8296,450,10416,HG
710,809,Coho,1975,142032,58300,178327,HG
711,810,Pink (Even),1975,NA,NA,NA,HG
712,811,Pink (Even),1975,NA,NA,NA,HG
713,812,Pink (Even),1975,NA,NA,NA,HG
714,813,Pink (Odd),1975,30101,20365,35529,HG
715,814,Pink (Odd),1975,NA,3950,NA,HG
716,815,Pink (Odd),1975,NA,327,NA,HG
717,816,River Sockeye,1975,NA,88,NA,HG
718,817,River Sockeye,1975,NA,25,NA,HG
719,818,River Sockeye,1975,NA,NA,NA,HG
720,819,Lake Sockeye,1975,NA,2000,NA,HG
721,820,Lake Sockeye,1975,2000,1000,2500,HG
722,821,Lake Sockeye,1975,NA,1000,NA,HG
723,822,Lake Sockeye,1975,NA,1000,NA,HG
724,823,Lake Sockeye,1975,6000,3000,7500,HG
725,824,Lake Sockeye,1975,NA,NA,NA,HG
726,825,Lake Sockeye,1975,NA,NA,NA,HG
727,826,Lake Sockeye,1975,35000,17500,43750,HG
728,827,Lake Sockeye,1975,19000,9500,23750,HG
729,800,Chum,1976,4500,3000,4617,HG
730,801,Chum,1976,158484,106745,192736,HG
731,802,Chum,1976,80047,50500,82124,HG
732,803,Chum,1976,41819,29314,44546,HG
733,804,Chum,1976,61106,38408,74312,HG
734,805,Chinook,1976,NA,700,NA,HG
735,806,Chinook,1976,NA,NA,NA,HG
736,807,Coho,1976,68516,42225,86024,HG
737,808,Coho,1976,NA,698,NA,HG
738,809,Coho,1976,177540,166700,222908,HG
739,810,Pink (Even),1976,430632,NA,435976,HG
740,811,Pink (Even),1976,818418,615100,2436253,HG
741,812,Pink (Even),1976,65917,49371,78378,HG
742,813,Pink (Odd),1976,NA,NA,NA,HG
743,814,Pink (Odd),1976,NA,NA,NA,HG
744,815,Pink (Odd),1976,NA,NA,NA,HG
745,816,River Sockeye,1976,NA,NA,NA,HG
746,817,River Sockeye,1976,NA,6,NA,HG
747,818,River Sockeye,1976,NA,100,NA,HG
748,819,Lake Sockeye,1976,NA,1000,NA,HG
749,820,Lake Sockeye,1976,1600,800,2000,HG
750,821,Lake Sockeye,1976,NA,850,NA,HG
751,822,Lake Sockeye,1976,NA,1000,NA,HG
752,823,Lake Sockeye,1976,60000,30000,75000,HG
753,824,Lake Sockeye,1976,NA,NA,NA,HG
754,825,Lake Sockeye,1976,2000,1000,2500,HG
755,826,Lake Sockeye,1976,22000,11000,27500,HG
756,827,Lake Sockeye,1976,16000,8000,20000,HG
757,800,Chum,1977,6000,4000,6352,HG
758,801,Chum,1977,67508,59480,114903,HG
759,802,Chum,1977,84445,56300,89404,HG
760,803,Chum,1977,81876,41721,98721,HG
761,804,Chum,1977,169046,110045,287728,HG
762,805,Chinook,1977,NA,800,NA,HG
763,806,Chinook,1977,NA,NA,NA,HG
764,807,Coho,1977,59795,31625,80919,HG
765,808,Coho,1977,28348,635,38363,HG
766,809,Coho,1977,71016,60800,96104,HG
767,810,Pink (Even),1977,NA,NA,NA,HG
768,811,Pink (Even),1977,NA,NA,NA,HG
769,812,Pink (Even),1977,NA,NA,NA,HG
770,813,Pink (Odd),1977,13136,8580,15947,HG
771,814,Pink (Odd),1977,NA,4900,NA,HG
772,815,Pink (Odd),1977,NA,75,NA,HG
773,816,River Sockeye,1977,NA,50,NA,HG
774,817,River Sockeye,1977,NA,1,NA,HG
775,818,River Sockeye,1977,NA,50,NA,HG
776,819,Lake Sockeye,1977,NA,1500,NA,HG
777,820,Lake Sockeye,1977,2000,1000,2500,HG
778,821,Lake Sockeye,1977,NA,1200,NA,HG
779,822,Lake Sockeye,1977,NA,1200,NA,HG
780,823,Lake Sockeye,1977,40000,20000,50000,HG
781,824,Lake Sockeye,1977,NA,NA,NA,HG
782,825,Lake Sockeye,1977,NA,NA,NA,HG
783,826,Lake Sockeye,1977,20000,10000,25000,HG
784,827,Lake Sockeye,1977,26000,13000,32500,HG
785,800,Chum,1978,1500,1000,1600,HG
786,801,Chum,1978,162150,105379,215908,HG
787,802,Chum,1978,87964,55200,93821,HG
788,803,Chum,1978,45240,33445,55195,HG
789,804,Chum,1978,180003,112790,239681,HG
790,805,Chinook,1978,NA,600,NA,HG
791,806,Chinook,1978,NA,NA,NA,HG
792,807,Coho,1978,73499,43685,105798,HG
793,808,Coho,1978,16938,1051,24382,HG
794,809,Coho,1978,213048,77350,306673,HG
795,810,Pink (Even),1978,333926,NA,351773,HG
796,811,Pink (Even),1978,757790,528335,1004251,HG
797,812,Pink (Even),1978,242331,159463,466483,HG
798,813,Pink (Odd),1978,NA,NA,NA,HG
799,814,Pink (Odd),1978,NA,NA,NA,HG
800,815,Pink (Odd),1978,NA,NA,NA,HG
801,816,River Sockeye,1978,NA,NA,NA,HG
802,817,River Sockeye,1978,NA,3,NA,HG
803,818,River Sockeye,1978,NA,100,NA,HG
804,819,Lake Sockeye,1978,NA,1200,NA,HG
805,820,Lake Sockeye,1978,2000,1000,2500,HG
806,821,Lake Sockeye,1978,NA,1050,NA,HG
807,822,Lake Sockeye,1978,NA,1000,NA,HG
808,823,Lake Sockeye,1978,10000,5000,12500,HG
809,824,Lake Sockeye,1978,NA,NA,NA,HG
810,825,Lake Sockeye,1978,6000,3000,7500,HG
811,826,Lake Sockeye,1978,12000,6000,15000,HG
812,827,Lake Sockeye,1978,24000,12000,30000,HG
813,800,Chum,1979,600,400,675,HG
814,801,Chum,1979,22370,19272,22722,HG
815,802,Chum,1979,49260,32050,55408,HG
816,803,Chum,1979,84962,50743,96509,HG
817,804,Chum,1979,43987,27937,44680,HG
818,805,Chinook,1979,NA,475,NA,HG
819,806,Chinook,1979,NA,NA,NA,HG
820,807,Coho,1979,62411,19952,90998,HG
821,808,Coho,1979,30665,1151,44711,HG
822,809,Coho,1979,113626,49350,165669,HG
823,810,Pink (Even),1979,NA,NA,NA,HG
824,811,Pink (Even),1979,NA,NA,NA,HG
825,812,Pink (Even),1979,NA,NA,NA,HG
826,813,Pink (Odd),1979,32639,21788,32639,HG
827,814,Pink (Odd),1979,NA,11250,NA,HG
828,815,Pink (Odd),1979,NA,601,NA,HG
829,816,River Sockeye,1979,NA,14,NA,HG
830,817,River Sockeye,1979,NA,2,NA,HG
831,818,River Sockeye,1979,NA,150,NA,HG
832,819,Lake Sockeye,1979,NA,1800,NA,HG
833,820,Lake Sockeye,1979,5000,2500,6250,HG
834,821,Lake Sockeye,1979,NA,2450,NA,HG
835,822,Lake Sockeye,1979,NA,1200,NA,HG
836,823,Lake Sockeye,1979,11000,5500,13750,HG
837,824,Lake Sockeye,1979,NA,NA,NA,HG
838,825,Lake Sockeye,1979,4000,2000,5000,HG
839,826,Lake Sockeye,1979,10000,5000,12500,HG
840,827,Lake Sockeye,1979,19000,9500,23750,HG
841,800,Chum,1980,900,600,1384,HG
842,801,Chum,1980,141492,106141,214187,HG
843,802,Chum,1980,19072,14168,29336,HG
844,803,Chum,1980,116862,70320,166732,HG
845,804,Chum,1980,111092,71260,168169,HG
846,805,Chinook,1980,971,600,NA,HG
847,806,Chinook,1980,NA,NA,NA,HG
848,807,Coho,1980,58550,19156,87052,HG
849,808,Coho,1980,7424,971,11037,HG
850,809,Coho,1980,85219,23240,126704,HG
851,810,Pink (Even),1980,429222,NA,535336,HG
852,811,Pink (Even),1980,399896,305172,400899,HG
853,812,Pink (Even),1980,266684,172078,347713,HG
854,813,Pink (Odd),1980,NA,NA,NA,HG
855,814,Pink (Odd),1980,NA,NA,NA,HG
856,815,Pink (Odd),1980,NA,NA,NA,HG
857,816,River Sockeye,1980,NA,47,NA,HG
858,817,River Sockeye,1980,NA,1,NA,HG
859,818,River Sockeye,1980,NA,NA,NA,HG
860,819,Lake Sockeye,1980,NA,1500,NA,HG
861,820,Lake Sockeye,1980,19000,9500,23750,HG
862,821,Lake Sockeye,1980,NA,1050,NA,HG
863,822,Lake Sockeye,1980,NA,NA,NA,HG
864,823,Lake Sockeye,1980,9400,4700,11750,HG
865,824,Lake Sockeye,1980,2000,1000,2500,HG
866,825,Lake Sockeye,1980,6000,3000,7500,HG
867,826,Lake Sockeye,1980,9280,4640,11600,HG
868,827,Lake Sockeye,1980,35000,17500,43750,HG
869,800,Chum,1981,900,600,1282,HG
870,801,Chum,1981,152027,101013,173100,HG
871,802,Chum,1981,38456,25500,54758,HG
872,803,Chum,1981,54449,37835,60317,HG
873,804,Chum,1981,122436,73782,139407,HG
874,805,Chinook,1981,1214,850,NA,HG
875,806,Chinook,1981,NA,NA,NA,HG
876,807,Coho,1981,74719,20984,106202,HG
877,808,Coho,1981,26976,2207,38342,HG
878,809,Coho,1981,71016,23102,100939,HG
879,810,Pink (Even),1981,NA,NA,NA,HG
880,811,Pink (Even),1981,NA,NA,NA,HG
881,812,Pink (Even),1981,NA,NA,NA,HG
882,813,Pink (Odd),1981,11900,9246,12105,HG
883,814,Pink (Odd),1981,NA,3650,NA,HG
884,815,Pink (Odd),1981,NA,434,NA,HG
885,816,River Sockeye,1981,NA,NA,NA,HG
886,817,River Sockeye,1981,NA,10,NA,HG
887,818,River Sockeye,1981,NA,NA,NA,HG
888,819,Lake Sockeye,1981,NA,1500,NA,HG
889,820,Lake Sockeye,1981,4000,2000,5000,HG
890,821,Lake Sockeye,1981,NA,900,NA,HG
891,822,Lake Sockeye,1981,NA,NA,NA,HG
892,823,Lake Sockeye,1981,8000,4000,10000,HG
893,824,Lake Sockeye,1981,2000,1000,2500,HG
894,825,Lake Sockeye,1981,7000,3500,8750,HG
895,826,Lake Sockeye,1981,4000,2000,5000,HG
896,827,Lake Sockeye,1981,31000,15500,38750,HG
897,800,Chum,1982,3000,2000,3346,HG
898,801,Chum,1982,109919,98337,121428,HG
899,802,Chum,1982,104737,68800,116803,HG
900,803,Chum,1982,98115,73406,142223,HG
901,804,Chum,1982,177992,114815,196628,HG
902,805,Chinook,1982,2266,1400,NA,HG
903,806,Chinook,1982,NA,NA,NA,HG
904,807,Coho,1982,64363,31814,86582,HG
905,808,Coho,1982,6796,833,9142,HG
906,809,Coho,1982,71016,40760,95532,HG
907,810,Pink (Even),1982,545373,NA,563470,HG
908,811,Pink (Even),1982,232264,164183,232363,HG
909,812,Pink (Even),1982,185316,113337,200993,HG
910,813,Pink (Odd),1982,NA,NA,NA,HG
911,814,Pink (Odd),1982,NA,NA,NA,HG
912,815,Pink (Odd),1982,NA,NA,NA,HG
913,816,River Sockeye,1982,NA,4,NA,HG
914,817,River Sockeye,1982,NA,6,NA,HG
915,818,River Sockeye,1982,NA,NA,NA,HG
916,819,Lake Sockeye,1982,NA,1500,NA,HG
917,820,Lake Sockeye,1982,10000,5000,12500,HG
918,821,Lake Sockeye,1982,NA,825,NA,HG
919,822,Lake Sockeye,1982,NA,NA,NA,HG
920,823,Lake Sockeye,1982,10000,5000,12500,HG
921,824,Lake Sockeye,1982,1600,800,2000,HG
922,825,Lake Sockeye,1982,8000,4000,10000,HG
923,826,Lake Sockeye,1982,2100,1050,2625,HG
924,827,Lake Sockeye,1982,34000,17000,42500,HG
925,800,Chum,1983,75,50,79,HG
926,801,Chum,1983,164354,107832,164946,HG
927,802,Chum,1983,53150,35175,55786,HG
928,803,Chum,1983,44112,29829,50265,HG
929,804,Chum,1983,82099,52015,82395,HG
930,805,Chinook,1983,971,600,NA,HG
931,806,Chinook,1983,NA,NA,NA,HG
932,807,Coho,1983,63242,23861,98567,HG
933,808,Coho,1983,8887,837,13852,HG
934,809,Coho,1983,63914,26400,99615,HG
935,810,Pink (Even),1983,NA,NA,NA,HG
936,811,Pink (Even),1983,NA,NA,NA,HG
937,812,Pink (Even),1983,NA,NA,NA,HG
938,813,Pink (Odd),1983,23484,13244,23484,HG
939,814,Pink (Odd),1983,NA,2130,NA,HG
940,815,Pink (Odd),1983,NA,516,NA,HG
941,816,River Sockeye,1983,NA,6,NA,HG
942,817,River Sockeye,1983,NA,8,NA,HG
943,818,River Sockeye,1983,NA,NA,NA,HG
944,819,Lake Sockeye,1983,NA,1500,NA,HG
945,820,Lake Sockeye,1983,8000,4000,10000,HG
946,821,Lake Sockeye,1983,NA,650,NA,HG
947,822,Lake Sockeye,1983,NA,NA,NA,HG
948,823,Lake Sockeye,1983,4000,2000,5000,HG
949,824,Lake Sockeye,1983,2000,1000,2500,HG
950,825,Lake Sockeye,1983,6000,3000,7500,HG
951,826,Lake Sockeye,1983,16000,8000,20000,HG
952,827,Lake Sockeye,1983,24000,12000,30000,HG
953,800,Chum,1984,3000,2000,3232,HG
954,801,Chum,1984,285526,187808,440981,HG
955,802,Chum,1984,78162,50775,84206,HG
956,803,Chum,1984,77068,54065,160037,HG
957,804,Chum,1984,161640,97323,249646,HG
958,805,Chinook,1984,486,300,NA,HG
959,806,Chinook,1984,NA,NA,NA,HG
960,807,Coho,1984,63641,19657,93392,HG
961,808,Coho,1984,15265,970,22402,HG
962,809,Coho,1984,49711,33400,72951,HG
963,810,Pink (Even),1984,1848423,NA,2529414,HG
964,811,Pink (Even),1984,297167,191848,340786,HG
965,812,Pink (Even),1984,107527,67471,227967,HG
966,813,Pink (Odd),1984,NA,NA,NA,HG
967,814,Pink (Odd),1984,NA,NA,NA,HG
968,815,Pink (Odd),1984,NA,NA,NA,HG
969,816,River Sockeye,1984,NA,5,NA,HG
970,817,River Sockeye,1984,NA,3,NA,HG
971,818,River Sockeye,1984,NA,NA,NA,HG
972,819,Lake Sockeye,1984,NA,1500,NA,HG
973,820,Lake Sockeye,1984,10000,5000,12500,HG
974,821,Lake Sockeye,1984,NA,50,NA,HG
975,822,Lake Sockeye,1984,NA,NA,NA,HG
976,823,Lake Sockeye,1984,2000,1000,2500,HG
977,824,Lake Sockeye,1984,2000,1000,2500,HG
978,825,Lake Sockeye,1984,3000,1500,3750,HG
979,826,Lake Sockeye,1984,20000,10000,25000,HG
980,827,Lake Sockeye,1984,22000,11000,27500,HG
981,800,Chum,1985,2100,1400,3291,HG
982,801,Chum,1985,277673,172561,649089,HG
983,802,Chum,1985,95358,62400,149418,HG
984,803,Chum,1985,106663,64090,181898,HG
985,804,Chum,1985,211323,137924,493990,HG
986,805,Chinook,1985,2428,1500,NA,HG
987,806,Chinook,1985,NA,NA,NA,HG
988,807,Coho,1985,61207,21504,91606,HG
989,808,Coho,1985,8992,845,13458,HG
990,809,Coho,1985,113626,31800,170058,HG
991,810,Pink (Even),1985,NA,NA,NA,HG
992,811,Pink (Even),1985,NA,NA,NA,HG
993,812,Pink (Even),1985,NA,NA,NA,HG
994,813,Pink (Odd),1985,31926,19985,42355,HG
995,814,Pink (Odd),1985,NA,1875,NA,HG
996,815,Pink (Odd),1985,NA,921,NA,HG
997,816,River Sockeye,1985,NA,213,NA,HG
998,817,River Sockeye,1985,NA,NA,NA,HG
999,818,River Sockeye,1985,NA,NA,NA,HG
1000,819,Lake Sockeye,1985,NA,3500,NA,HG
1001,820,Lake Sockeye,1985,36000,18000,45000,HG
1002,821,Lake Sockeye,1985,NA,100,NA,HG
1003,822,Lake Sockeye,1985,NA,2500,NA,HG
1004,823,Lake Sockeye,1985,8400,4200,10500,HG
1005,824,Lake Sockeye,1985,2000,1000,2500,HG
1006,825,Lake Sockeye,1985,2000,1000,2500,HG
1007,826,Lake Sockeye,1985,36000,18000,45000,HG
1008,827,Lake Sockeye,1985,30000,15000,37500,HG
1009,800,Chum,1986,3300,2200,6024,HG
1010,801,Chum,1986,237694,178985,370654,HG
1011,802,Chum,1986,125059,80300,228292,HG
1012,803,Chum,1986,101637,67746,125159,HG
1013,804,Chum,1986,163337,109514,254703,HG
1014,805,Chinook,1986,809,500,NA,HG
1015,806,Chinook,1986,NA,NA,NA,HG
1016,807,Coho,1986,47654,18627,75310,HG
1017,808,Coho,1986,47574,1851,75184,HG
1018,809,Coho,1986,42610,37048,67339,HG
1019,810,Pink (Even),1986,1241513,NA,2108245,HG
1020,811,Pink (Even),1986,1063193,703701,1416281,HG
1021,812,Pink (Even),1986,430036,264562,531051,HG
1022,813,Pink (Odd),1986,NA,NA,NA,HG
1023,814,Pink (Odd),1986,NA,NA,NA,HG
1024,815,Pink (Odd),1986,NA,NA,NA,HG
1025,816,River Sockeye,1986,NA,15,NA,HG
1026,817,River Sockeye,1986,NA,NA,NA,HG
1027,818,River Sockeye,1986,NA,NA,NA,HG
1028,819,Lake Sockeye,1986,NA,500,NA,HG
1029,820,Lake Sockeye,1986,8000,4000,10000,HG
1030,821,Lake Sockeye,1986,NA,200,NA,HG
1031,822,Lake Sockeye,1986,NA,1000,NA,HG
1032,823,Lake Sockeye,1986,2000,1000,2500,HG
1033,824,Lake Sockeye,1986,500,250,625,HG
1034,825,Lake Sockeye,1986,6000,3000,7500,HG
1035,826,Lake Sockeye,1986,6000,3000,7500,HG
1036,827,Lake Sockeye,1986,14000,7000,17500,HG
1037,800,Chum,1987,300,200,326,HG
1038,801,Chum,1987,317682,225544,449524,HG
1039,802,Chum,1987,78162,50900,84995,HG
1040,803,Chum,1987,83137,51109,105877,HG
1041,804,Chum,1987,163708,106837,231648,HG
1042,805,Chinook,1987,3237,2000,NA,HG
1043,806,Chinook,1987,NA,NA,NA,HG
1044,807,Coho,1987,64529,18797,90020,HG
1045,808,Coho,1987,37526,1201,52350,HG
1046,809,Coho,1987,35508,36199,49535,HG
1047,810,Pink (Even),1987,NA,NA,NA,HG
1048,811,Pink (Even),1987,NA,NA,NA,HG
1049,812,Pink (Even),1987,NA,NA,NA,HG
1050,813,Pink (Odd),1987,68096,35565,68356,HG
1051,814,Pink (Odd),1987,NA,4500,NA,HG
1052,815,Pink (Odd),1987,NA,42,NA,HG
1053,816,River Sockeye,1987,NA,34,NA,HG
1054,817,River Sockeye,1987,NA,NA,NA,HG
1055,818,River Sockeye,1987,NA,NA,NA,HG
1056,819,Lake Sockeye,1987,NA,200,NA,HG
1057,820,Lake Sockeye,1987,2400,1200,3000,HG
1058,821,Lake Sockeye,1987,NA,1250,NA,HG
1059,822,Lake Sockeye,1987,NA,1200,NA,HG
1060,823,Lake Sockeye,1987,4000,2000,5000,HG
1061,824,Lake Sockeye,1987,2000,1000,2500,HG
1062,825,Lake Sockeye,1987,6000,3000,7500,HG
1063,826,Lake Sockeye,1987,24000,12000,30000,HG
1064,827,Lake Sockeye,1987,9000,4500,11250,HG
1065,800,Chum,1988,2100,1400,2477,HG
1066,801,Chum,1988,299257,193254,593870,HG
1067,802,Chum,1988,42989,28550,50706,HG
1068,803,Chum,1988,94087,55218,102304,HG
1069,804,Chum,1988,110216,73900,218722,HG
1070,805,Chinook,1988,3561,2200,NA,HG
1071,806,Chinook,1988,NA,NA,NA,HG
1072,807,Coho,1988,59878,19275,83020,HG
1073,808,Coho,1988,37641,2073,52188,HG
1074,809,Coho,1988,78118,35670,108308,HG
1075,810,Pink (Even),1988,847675,NA,1033016,HG
1076,811,Pink (Even),1988,877645,572163,1015865,HG
1077,812,Pink (Even),1988,275270,168343,344120,HG
1078,813,Pink (Odd),1988,NA,NA,NA,HG
1079,814,Pink (Odd),1988,NA,NA,NA,HG
1080,815,Pink (Odd),1988,NA,NA,NA,HG
1081,816,River Sockeye,1988,NA,28,NA,HG
1082,817,River Sockeye,1988,NA,11,NA,HG
1083,818,River Sockeye,1988,NA,50,NA,HG
1084,819,Lake Sockeye,1988,NA,400,NA,HG
1085,820,Lake Sockeye,1988,8800,4400,11000,HG
