"CUID","Species","Year","Region","Spawner.Abundance"
595,"Sockeye",1969,"CC",NA
596,"Sockeye",1969,"CC",NA
597,"Sockeye",1969,"CC",3000
598,"Sockeye",1969,"CC",NA
599,"Sockeye",1969,"CC",1500
600,"Sockeye",1969,"CC",NA
601,"Sockeye",1969,"CC",NA
602,"Sockeye",1969,"CC",NA
603,"Sockeye",1969,"CC",NA
604,"Sockeye",1969,"CC",NA
605,"Sockeye",1969,"CC",NA
606,"Sockeye",1969,"CC",NA
607,"Sockeye",1969,"CC",400
608,"Pink (Even)",1969,"CC",NA
609,"Pink (Even)",1969,"CC",NA
610,"Pink (Odd)",1969,"CC",24812
611,"Pink (Odd)",1969,"CC",379424
612,"Pink (Odd)",1969,"CC",370675
613,"Sockeye",1969,"CC",NA
614,"Sockeye",1969,"CC",100197
615,"Sockeye",1969,"CC",NA
500,"Chum",1970,"CC",54233
501,"Chum",1970,"CC",24819
502,"Chum",1970,"CC",NA
503,"Chum",1970,"CC",588977
504,"Chum",1970,"CC",261505
505,"Chum",1970,"CC",NA
506,"Chum",1970,"CC",134960
507,"Chum",1970,"CC",120561
508,"Chum",1970,"CC",77488
509,"Chinook",1970,"CC",NA
510,"Chinook",1970,"CC",NA
511,"Chinook",1970,"CC",NA
512,"Chinook",1970,"CC",NA
513,"Chinook",1970,"CC",NA
514,"Chinook",1970,"CC",NA
515,"Chinook",1970,"CC",NA
516,"Coho",1970,"CC",728
517,"Coho",1970,"CC",17891
518,"Coho",1970,"CC",63708
519,"Coho",1970,"CC",8600
520,"Coho",1970,"CC",86965
521,"Coho",1970,"CC",4725
522,"Coho",1970,"CC",84333
523,"Coho",1970,"CC",110654
524,"Sockeye",1970,"CC",70134
525,"Sockeye",1970,"CC",201415
526,"Sockeye",1970,"CC",NA
527,"Sockeye",1970,"CC",NA
528,"Sockeye",1970,"CC",NA
529,"Sockeye",1970,"CC",NA
530,"Sockeye",1970,"CC",NA
531,"Sockeye",1970,"CC",NA
532,"Sockeye",1970,"CC",NA
533,"Sockeye",1970,"CC",NA
534,"Sockeye",1970,"CC",NA
535,"Sockeye",1970,"CC",1400
536,"Sockeye",1970,"CC",NA
537,"Sockeye",1970,"CC",NA
538,"Sockeye",1970,"CC",30000
539,"Sockeye",1970,"CC",NA
540,"Sockeye",1970,"CC",NA
541,"Sockeye",1970,"CC",1500
542,"Sockeye",1970,"CC",NA
543,"Sockeye",1970,"CC",NA
544,"Sockeye",1970,"CC",NA
545,"Sockeye",1970,"CC",NA
546,"Sockeye",1970,"CC",NA
547,"Sockeye",1970,"CC",NA
548,"Sockeye",1970,"CC",NA
549,"Sockeye",1970,"CC",NA
550,"Sockeye",1970,"CC",7000
551,"Sockeye",1970,"CC",NA
552,"Sockeye",1970,"CC",NA
553,"Sockeye",1970,"CC",3000
554,"Sockeye",1970,"CC",NA
555,"Sockeye",1970,"CC",NA
556,"Sockeye",1970,"CC",NA
557,"Sockeye",1970,"CC",NA
558,"Sockeye",1970,"CC",NA
559,"Sockeye",1970,"CC",NA
560,"Sockeye",1970,"CC",NA
561,"Sockeye",1970,"CC",NA
562,"Sockeye",1970,"CC",NA
563,"Sockeye",1970,"CC",5000
564,"Sockeye",1970,"CC",NA
565,"Sockeye",1970,"CC",1500
566,"Sockeye",1970,"CC",NA
567,"Sockeye",1970,"CC",NA
568,"Sockeye",1970,"CC",NA
569,"Sockeye",1970,"CC",NA
570,"Sockeye",1970,"CC",NA
571,"Sockeye",1970,"CC",NA
572,"Sockeye",1970,"CC",3000
573,"Sockeye",1970,"CC",800
574,"Sockeye",1970,"CC",NA
575,"Sockeye",1970,"CC",1500
576,"Sockeye",1970,"CC",NA
577,"Sockeye",1970,"CC",NA
578,"Sockeye",1970,"CC",7000
579,"Sockeye",1970,"CC",2000
580,"Sockeye",1970,"CC",NA
581,"Sockeye",1970,"CC",NA
582,"Sockeye",1970,"CC",3000
583,"Sockeye",1970,"CC",NA
584,"Sockeye",1970,"CC",NA
585,"Sockeye",1970,"CC",NA
586,"Sockeye",1970,"CC",NA
587,"Sockeye",1970,"CC",NA
588,"Sockeye",1970,"CC",500
589,"Sockeye",1970,"CC",NA
590,"Sockeye",1970,"CC",NA
591,"Sockeye",1970,"CC",NA
592,"Sockeye",1970,"CC",NA
593,"Sockeye",1970,"CC",NA
594,"Sockeye",1970,"CC",NA
595,"Sockeye",1970,"CC",NA
596,"Sockeye",1970,"CC",NA
597,"Sockeye",1970,"CC",6000
598,"Sockeye",1970,"CC",NA
599,"Sockeye",1970,"CC",NA
600,"Sockeye",1970,"CC",NA
601,"Sockeye",1970,"CC",NA
602,"Sockeye",1970,"CC",NA
603,"Sockeye",1970,"CC",NA
604,"Sockeye",1970,"CC",NA
605,"Sockeye",1970,"CC",NA
606,"Sockeye",1970,"CC",NA
607,"Sockeye",1970,"CC",800
608,"Pink (Even)",1970,"CC",788075
609,"Pink (Even)",1970,"CC",2035198
610,"Pink (Odd)",1970,"CC",NA
611,"Pink (Odd)",1970,"CC",NA
612,"Pink (Odd)",1970,"CC",NA
613,"Sockeye",1970,"CC",NA
614,"Sockeye",1970,"CC",62623
615,"Sockeye",1970,"CC",NA
500,"Chum",1971,"CC",25775
501,"Chum",1971,"CC",12483
502,"Chum",1971,"CC",NA
503,"Chum",1971,"CC",329936
504,"Chum",1971,"CC",68600
505,"Chum",1971,"CC",NA
506,"Chum",1971,"CC",103593
507,"Chum",1971,"CC",81437
508,"Chum",1971,"CC",71556
509,"Chinook",1971,"CC",NA
510,"Chinook",1971,"CC",NA
511,"Chinook",1971,"CC",NA
512,"Chinook",1971,"CC",NA
513,"Chinook",1971,"CC",NA
514,"Chinook",1971,"CC",NA
515,"Chinook",1971,"CC",NA
516,"Coho",1971,"CC",1940
517,"Coho",1971,"CC",72425
518,"Coho",1971,"CC",18915
519,"Coho",1971,"CC",14032
520,"Coho",1971,"CC",90412
521,"Coho",1971,"CC",3450
522,"Coho",1971,"CC",84333
523,"Coho",1971,"CC",105231
524,"Sockeye",1971,"CC",135202
525,"Sockeye",1971,"CC",505307
526,"Sockeye",1971,"CC",NA
527,"Sockeye",1971,"CC",NA
528,"Sockeye",1971,"CC",NA
529,"Sockeye",1971,"CC",800
530,"Sockeye",1971,"CC",NA
531,"Sockeye",1971,"CC",NA
532,"Sockeye",1971,"CC",NA
533,"Sockeye",1971,"CC",NA
534,"Sockeye",1971,"CC",3000
535,"Sockeye",1971,"CC",1600
536,"Sockeye",1971,"CC",NA
537,"Sockeye",1971,"CC",NA
538,"Sockeye",1971,"CC",30000
539,"Sockeye",1971,"CC",NA
540,"Sockeye",1971,"CC",NA
541,"Sockeye",1971,"CC",800
542,"Sockeye",1971,"CC",NA
543,"Sockeye",1971,"CC",NA
544,"Sockeye",1971,"CC",NA
545,"Sockeye",1971,"CC",NA
546,"Sockeye",1971,"CC",NA
547,"Sockeye",1971,"CC",NA
548,"Sockeye",1971,"CC",NA
549,"Sockeye",1971,"CC",NA
550,"Sockeye",1971,"CC",15000
551,"Sockeye",1971,"CC",NA
552,"Sockeye",1971,"CC",NA
553,"Sockeye",1971,"CC",7000
554,"Sockeye",1971,"CC",NA
555,"Sockeye",1971,"CC",NA
556,"Sockeye",1971,"CC",NA
557,"Sockeye",1971,"CC",NA
558,"Sockeye",1971,"CC",NA
559,"Sockeye",1971,"CC",NA
560,"Sockeye",1971,"CC",NA
561,"Sockeye",1971,"CC",NA
562,"Sockeye",1971,"CC",NA
563,"Sockeye",1971,"CC",6000
564,"Sockeye",1971,"CC",NA
565,"Sockeye",1971,"CC",1500
566,"Sockeye",1971,"CC",NA
567,"Sockeye",1971,"CC",NA
568,"Sockeye",1971,"CC",NA
569,"Sockeye",1971,"CC",NA
570,"Sockeye",1971,"CC",NA
571,"Sockeye",1971,"CC",NA
572,"Sockeye",1971,"CC",7000
573,"Sockeye",1971,"CC",3000
574,"Sockeye",1971,"CC",NA
575,"Sockeye",1971,"CC",400
576,"Sockeye",1971,"CC",NA
577,"Sockeye",1971,"CC",NA
578,"Sockeye",1971,"CC",7000
579,"Sockeye",1971,"CC",4000
580,"Sockeye",1971,"CC",NA
581,"Sockeye",1971,"CC",NA
582,"Sockeye",1971,"CC",7000
583,"Sockeye",1971,"CC",NA
584,"Sockeye",1971,"CC",16000
585,"Sockeye",1971,"CC",NA
586,"Sockeye",1971,"CC",NA
587,"Sockeye",1971,"CC",NA
588,"Sockeye",1971,"CC",800
589,"Sockeye",1971,"CC",NA
590,"Sockeye",1971,"CC",NA
591,"Sockeye",1971,"CC",NA
592,"Sockeye",1971,"CC",NA
593,"Sockeye",1971,"CC",NA
594,"Sockeye",1971,"CC",NA
595,"Sockeye",1971,"CC",NA
596,"Sockeye",1971,"CC",NA
597,"Sockeye",1971,"CC",6000
598,"Sockeye",1971,"CC",NA
599,"Sockeye",1971,"CC",1500
600,"Sockeye",1971,"CC",NA
601,"Sockeye",1971,"CC",NA
602,"Sockeye",1971,"CC",NA
603,"Sockeye",1971,"CC",NA
604,"Sockeye",1971,"CC",NA
605,"Sockeye",1971,"CC",NA
606,"Sockeye",1971,"CC",NA
607,"Sockeye",1971,"CC",1000
608,"Pink (Even)",1971,"CC",NA
609,"Pink (Even)",1971,"CC",NA
610,"Pink (Odd)",1971,"CC",68685
611,"Pink (Odd)",1971,"CC",904991
612,"Pink (Odd)",1971,"CC",911051
613,"Sockeye",1971,"CC",NA
614,"Sockeye",1971,"CC",250492
615,"Sockeye",1971,"CC",NA
500,"Chum",1972,"CC",101978
501,"Chum",1972,"CC",24665
502,"Chum",1972,"CC",NA
503,"Chum",1972,"CC",420020
504,"Chum",1972,"CC",270909
505,"Chum",1972,"CC",NA
506,"Chum",1972,"CC",125555
507,"Chum",1972,"CC",118310
508,"Chum",1972,"CC",344398
509,"Chinook",1972,"CC",NA
510,"Chinook",1972,"CC",NA
511,"Chinook",1972,"CC",NA
512,"Chinook",1972,"CC",NA
513,"Chinook",1972,"CC",NA
514,"Chinook",1972,"CC",NA
515,"Chinook",1972,"CC",NA
516,"Coho",1972,"CC",NA
517,"Coho",1972,"CC",67091
518,"Coho",1972,"CC",20379
519,"Coho",1972,"CC",18106
520,"Coho",1972,"CC",173205
521,"Coho",1972,"CC",4200
522,"Coho",1972,"CC",168666
523,"Coho",1972,"CC",109575
524,"Sockeye",1972,"CC",76324
525,"Sockeye",1972,"CC",350580
526,"Sockeye",1972,"CC",NA
527,"Sockeye",1972,"CC",NA
528,"Sockeye",1972,"CC",32500
529,"Sockeye",1972,"CC",150
530,"Sockeye",1972,"CC",NA
531,"Sockeye",1972,"CC",NA
532,"Sockeye",1972,"CC",NA
533,"Sockeye",1972,"CC",NA
534,"Sockeye",1972,"CC",2400
535,"Sockeye",1972,"CC",3000
536,"Sockeye",1972,"CC",NA
537,"Sockeye",1972,"CC",NA
538,"Sockeye",1972,"CC",7000
539,"Sockeye",1972,"CC",NA
540,"Sockeye",1972,"CC",NA
541,"Sockeye",1972,"CC",600
542,"Sockeye",1972,"CC",NA
543,"Sockeye",1972,"CC",NA
544,"Sockeye",1972,"CC",NA
545,"Sockeye",1972,"CC",NA
546,"Sockeye",1972,"CC",NA
547,"Sockeye",1972,"CC",NA
548,"Sockeye",1972,"CC",NA
549,"Sockeye",1972,"CC",NA
550,"Sockeye",1972,"CC",14000
551,"Sockeye",1972,"CC",NA
552,"Sockeye",1972,"CC",NA
553,"Sockeye",1972,"CC",3600
554,"Sockeye",1972,"CC",NA
555,"Sockeye",1972,"CC",NA
556,"Sockeye",1972,"CC",NA
557,"Sockeye",1972,"CC",NA
558,"Sockeye",1972,"CC",NA
559,"Sockeye",1972,"CC",NA
560,"Sockeye",1972,"CC",NA
561,"Sockeye",1972,"CC",NA
562,"Sockeye",1972,"CC",NA
563,"Sockeye",1972,"CC",4000
564,"Sockeye",1972,"CC",NA
565,"Sockeye",1972,"CC",800
566,"Sockeye",1972,"CC",NA
567,"Sockeye",1972,"CC",NA
568,"Sockeye",1972,"CC",NA
569,"Sockeye",1972,"CC",NA
570,"Sockeye",1972,"CC",NA
571,"Sockeye",1972,"CC",NA
572,"Sockeye",1972,"CC",7000
573,"Sockeye",1972,"CC",1500
574,"Sockeye",1972,"CC",NA
575,"Sockeye",1972,"CC",50
576,"Sockeye",1972,"CC",NA
577,"Sockeye",1972,"CC",NA
578,"Sockeye",1972,"CC",11000
579,"Sockeye",1972,"CC",4000
580,"Sockeye",1972,"CC",NA
581,"Sockeye",1972,"CC",NA
582,"Sockeye",1972,"CC",4000
583,"Sockeye",1972,"CC",NA
584,"Sockeye",1972,"CC",NA
585,"Sockeye",1972,"CC",NA
586,"Sockeye",1972,"CC",NA
587,"Sockeye",1972,"CC",NA
588,"Sockeye",1972,"CC",400
589,"Sockeye",1972,"CC",NA
590,"Sockeye",1972,"CC",NA
591,"Sockeye",1972,"CC",NA
592,"Sockeye",1972,"CC",NA
593,"Sockeye",1972,"CC",NA
594,"Sockeye",1972,"CC",NA
595,"Sockeye",1972,"CC",NA
596,"Sockeye",1972,"CC",NA
597,"Sockeye",1972,"CC",3000
598,"Sockeye",1972,"CC",NA
599,"Sockeye",1972,"CC",400
600,"Sockeye",1972,"CC",NA
601,"Sockeye",1972,"CC",NA
602,"Sockeye",1972,"CC",NA
603,"Sockeye",1972,"CC",NA
604,"Sockeye",1972,"CC",NA
605,"Sockeye",1972,"CC",NA
606,"Sockeye",1972,"CC",NA
607,"Sockeye",1972,"CC",400
608,"Pink (Even)",1972,"CC",749848
609,"Pink (Even)",1972,"CC",4109698
610,"Pink (Odd)",1972,"CC",NA
611,"Pink (Odd)",1972,"CC",NA
612,"Pink (Odd)",1972,"CC",NA
613,"Sockeye",1972,"CC",NA
614,"Sockeye",1972,"CC",81410
615,"Sockeye",1972,"CC",NA
500,"Chum",1973,"CC",150165
501,"Chum",1973,"CC",10825
502,"Chum",1973,"CC",NA
503,"Chum",1973,"CC",553559
504,"Chum",1973,"CC",323299
505,"Chum",1973,"CC",NA
506,"Chum",1973,"CC",183181
507,"Chum",1973,"CC",212839
508,"Chum",1973,"CC",346966
509,"Chinook",1973,"CC",NA
510,"Chinook",1973,"CC",NA
511,"Chinook",1973,"CC",NA
512,"Chinook",1973,"CC",NA
513,"Chinook",1973,"CC",NA
514,"Chinook",1973,"CC",NA
515,"Chinook",1973,"CC",NA
516,"Coho",1973,"CC",1163
517,"Coho",1973,"CC",26836
518,"Coho",1973,"CC",47551
519,"Coho",1973,"CC",6790
520,"Coho",1973,"CC",147377
521,"Coho",1973,"CC",2700
522,"Coho",1973,"CC",168666
523,"Coho",1973,"CC",78559
524,"Sockeye",1973,"CC",170170
525,"Sockeye",1973,"CC",2106851
526,"Sockeye",1973,"CC",NA
527,"Sockeye",1973,"CC",NA
528,"Sockeye",1973,"CC",85000
529,"Sockeye",1973,"CC",NA
530,"Sockeye",1973,"CC",NA
531,"Sockeye",1973,"CC",NA
532,"Sockeye",1973,"CC",NA
533,"Sockeye",1973,"CC",NA
534,"Sockeye",1973,"CC",1600
535,"Sockeye",1973,"CC",3000
536,"Sockeye",1973,"CC",NA
537,"Sockeye",1973,"CC",NA
538,"Sockeye",1973,"CC",40000
539,"Sockeye",1973,"CC",NA
540,"Sockeye",1973,"CC",NA
541,"Sockeye",1973,"CC",1000
542,"Sockeye",1973,"CC",NA
543,"Sockeye",1973,"CC",NA
544,"Sockeye",1973,"CC",NA
545,"Sockeye",1973,"CC",NA
546,"Sockeye",1973,"CC",NA
547,"Sockeye",1973,"CC",NA
548,"Sockeye",1973,"CC",NA
549,"Sockeye",1973,"CC",NA
550,"Sockeye",1973,"CC",7000
551,"Sockeye",1973,"CC",NA
552,"Sockeye",1973,"CC",NA
553,"Sockeye",1973,"CC",5600
554,"Sockeye",1973,"CC",NA
555,"Sockeye",1973,"CC",NA
556,"Sockeye",1973,"CC",NA
557,"Sockeye",1973,"CC",NA
558,"Sockeye",1973,"CC",NA
559,"Sockeye",1973,"CC",NA
560,"Sockeye",1973,"CC",NA
561,"Sockeye",1973,"CC",NA
562,"Sockeye",1973,"CC",NA
563,"Sockeye",1973,"CC",7000
564,"Sockeye",1973,"CC",NA
565,"Sockeye",1973,"CC",6000
566,"Sockeye",1973,"CC",NA
567,"Sockeye",1973,"CC",NA
568,"Sockeye",1973,"CC",NA
569,"Sockeye",1973,"CC",NA
570,"Sockeye",1973,"CC",NA
571,"Sockeye",1973,"CC",NA
572,"Sockeye",1973,"CC",6000
573,"Sockeye",1973,"CC",3000
574,"Sockeye",1973,"CC",NA
575,"Sockeye",1973,"CC",NA
576,"Sockeye",1973,"CC",NA
577,"Sockeye",1973,"CC",NA
578,"Sockeye",1973,"CC",11000
579,"Sockeye",1973,"CC",3000
580,"Sockeye",1973,"CC",NA
581,"Sockeye",1973,"CC",NA
582,"Sockeye",1973,"CC",4000
583,"Sockeye",1973,"CC",NA
584,"Sockeye",1973,"CC",NA
585,"Sockeye",1973,"CC",1500
586,"Sockeye",1973,"CC",NA
587,"Sockeye",1973,"CC",NA
588,"Sockeye",1973,"CC",400
589,"Sockeye",1973,"CC",NA
590,"Sockeye",1973,"CC",NA
591,"Sockeye",1973,"CC",NA
592,"Sockeye",1973,"CC",NA
593,"Sockeye",1973,"CC",NA
594,"Sockeye",1973,"CC",NA
595,"Sockeye",1973,"CC",NA
596,"Sockeye",1973,"CC",NA
597,"Sockeye",1973,"CC",6000
598,"Sockeye",1973,"CC",NA
599,"Sockeye",1973,"CC",5000
600,"Sockeye",1973,"CC",NA
601,"Sockeye",1973,"CC",NA
602,"Sockeye",1973,"CC",NA
603,"Sockeye",1973,"CC",NA
604,"Sockeye",1973,"CC",NA
605,"Sockeye",1973,"CC",NA
606,"Sockeye",1973,"CC",NA
607,"Sockeye",1973,"CC",600
608,"Pink (Even)",1973,"CC",NA
609,"Pink (Even)",1973,"CC",NA
610,"Pink (Odd)",1973,"CC",64980
611,"Pink (Odd)",1973,"CC",363658
612,"Pink (Odd)",1973,"CC",644849
613,"Sockeye",1973,"CC",NA
614,"Sockeye",1973,"CC",212918
615,"Sockeye",1973,"CC",NA
500,"Chum",1974,"CC",61635
501,"Chum",1974,"CC",37268
502,"Chum",1974,"CC",NA
503,"Chum",1974,"CC",300411
504,"Chum",1974,"CC",159052
505,"Chum",1974,"CC",NA
506,"Chum",1974,"CC",60537
507,"Chum",1974,"CC",162513
508,"Chum",1974,"CC",352373
509,"Chinook",1974,"CC",NA
510,"Chinook",1974,"CC",NA
511,"Chinook",1974,"CC",NA
512,"Chinook",1974,"CC",NA
513,"Chinook",1974,"CC",NA
514,"Chinook",1974,"CC",NA
515,"Chinook",1974,"CC",NA
516,"Coho",1974,"CC",1993
517,"Coho",1974,"CC",67091
518,"Coho",1974,"CC",19966
519,"Coho",1974,"CC",11316
520,"Coho",1974,"CC",153430
521,"Coho",1974,"CC",5400
522,"Coho",1974,"CC",168666
523,"Coho",1974,"CC",94631
524,"Sockeye",1974,"CC",91133
525,"Sockeye",1974,"CC",1142756
526,"Sockeye",1974,"CC",NA
527,"Sockeye",1974,"CC",NA
528,"Sockeye",1974,"CC",55000
529,"Sockeye",1974,"CC",NA
530,"Sockeye",1974,"CC",NA
531,"Sockeye",1974,"CC",NA
532,"Sockeye",1974,"CC",NA
533,"Sockeye",1974,"CC",NA
534,"Sockeye",1974,"CC",2000
535,"Sockeye",1974,"CC",2000
536,"Sockeye",1974,"CC",NA
537,"Sockeye",1974,"CC",NA
538,"Sockeye",1974,"CC",40000
539,"Sockeye",1974,"CC",NA
540,"Sockeye",1974,"CC",NA
541,"Sockeye",1974,"CC",1600
542,"Sockeye",1974,"CC",NA
543,"Sockeye",1974,"CC",NA
544,"Sockeye",1974,"CC",NA
545,"Sockeye",1974,"CC",NA
546,"Sockeye",1974,"CC",NA
547,"Sockeye",1974,"CC",NA
548,"Sockeye",1974,"CC",NA
549,"Sockeye",1974,"CC",NA
550,"Sockeye",1974,"CC",8000
551,"Sockeye",1974,"CC",NA
552,"Sockeye",1974,"CC",NA
553,"Sockeye",1974,"CC",8000
554,"Sockeye",1974,"CC",NA
555,"Sockeye",1974,"CC",NA
556,"Sockeye",1974,"CC",NA
557,"Sockeye",1974,"CC",NA
558,"Sockeye",1974,"CC",NA
559,"Sockeye",1974,"CC",NA
560,"Sockeye",1974,"CC",500
561,"Sockeye",1974,"CC",NA
562,"Sockeye",1974,"CC",NA
563,"Sockeye",1974,"CC",3000
564,"Sockeye",1974,"CC",NA
565,"Sockeye",1974,"CC",NA
566,"Sockeye",1974,"CC",NA
567,"Sockeye",1974,"CC",NA
568,"Sockeye",1974,"CC",NA
569,"Sockeye",1974,"CC",NA
570,"Sockeye",1974,"CC",NA
571,"Sockeye",1974,"CC",NA
572,"Sockeye",1974,"CC",5000
573,"Sockeye",1974,"CC",1500
574,"Sockeye",1974,"CC",NA
575,"Sockeye",1974,"CC",2000
576,"Sockeye",1974,"CC",NA
577,"Sockeye",1974,"CC",NA
578,"Sockeye",1974,"CC",18000
579,"Sockeye",1974,"CC",1600
580,"Sockeye",1974,"CC",NA
581,"Sockeye",1974,"CC",NA
582,"Sockeye",1974,"CC",2000
583,"Sockeye",1974,"CC",NA
584,"Sockeye",1974,"CC",NA
585,"Sockeye",1974,"CC",600
586,"Sockeye",1974,"CC",NA
587,"Sockeye",1974,"CC",NA
588,"Sockeye",1974,"CC",200
589,"Sockeye",1974,"CC",NA
590,"Sockeye",1974,"CC",NA
591,"Sockeye",1974,"CC",NA
592,"Sockeye",1974,"CC",NA
593,"Sockeye",1974,"CC",NA
594,"Sockeye",1974,"CC",NA
595,"Sockeye",1974,"CC",NA
596,"Sockeye",1974,"CC",NA
597,"Sockeye",1974,"CC",3000
598,"Sockeye",1974,"CC",NA
599,"Sockeye",1974,"CC",NA
600,"Sockeye",1974,"CC",NA
601,"Sockeye",1974,"CC",NA
602,"Sockeye",1974,"CC",NA
603,"Sockeye",1974,"CC",NA
604,"Sockeye",1974,"CC",NA
605,"Sockeye",1974,"CC",NA
606,"Sockeye",1974,"CC",NA
607,"Sockeye",1974,"CC",40
608,"Pink (Even)",1974,"CC",782915
609,"Pink (Even)",1974,"CC",3003212
610,"Pink (Odd)",1974,"CC",NA
611,"Pink (Odd)",1974,"CC",NA
612,"Pink (Odd)",1974,"CC",NA
613,"Sockeye",1974,"CC",NA
614,"Sockeye",1974,"CC",137771
615,"Sockeye",1974,"CC",NA
500,"Chum",1975,"CC",23533
501,"Chum",1975,"CC",8943
502,"Chum",1975,"CC",NA
503,"Chum",1975,"CC",138410
504,"Chum",1975,"CC",107468
505,"Chum",1975,"CC",NA
506,"Chum",1975,"CC",89828
507,"Chum",1975,"CC",72225
508,"Chum",1975,"CC",75671
509,"Chinook",1975,"CC",NA
510,"Chinook",1975,"CC",NA
511,"Chinook",1975,"CC",NA
512,"Chinook",1975,"CC",NA
513,"Chinook",1975,"CC",NA
514,"Chinook",1975,"CC",NA
515,"Chinook",1975,"CC",NA
516,"Coho",1975,"CC",NA
517,"Coho",1975,"CC",2716
518,"Coho",1975,"CC",20229
519,"Coho",1975,"CC",5924
520,"Coho",1975,"CC",281068
521,"Coho",1975,"CC",3000
522,"Coho",1975,"CC",14618
523,"Coho",1975,"CC",58654
524,"Sockeye",1975,"CC",63029
525,"Sockeye",1975,"CC",834313
526,"Sockeye",1975,"CC",NA
527,"Sockeye",1975,"CC",NA
528,"Sockeye",1975,"CC",45000
529,"Sockeye",1975,"CC",50
530,"Sockeye",1975,"CC",NA
531,"Sockeye",1975,"CC",NA
532,"Sockeye",1975,"CC",600
533,"Sockeye",1975,"CC",NA
534,"Sockeye",1975,"CC",1400
535,"Sockeye",1975,"CC",NA
536,"Sockeye",1975,"CC",NA
537,"Sockeye",1975,"CC",NA
538,"Sockeye",1975,"CC",20000
539,"Sockeye",1975,"CC",NA
540,"Sockeye",1975,"CC",NA
541,"Sockeye",1975,"CC",5000
542,"Sockeye",1975,"CC",NA
543,"Sockeye",1975,"CC",NA
544,"Sockeye",1975,"CC",NA
545,"Sockeye",1975,"CC",NA
546,"Sockeye",1975,"CC",NA
547,"Sockeye",1975,"CC",NA
548,"Sockeye",1975,"CC",NA
549,"Sockeye",1975,"CC",NA
550,"Sockeye",1975,"CC",NA
551,"Sockeye",1975,"CC",NA
552,"Sockeye",1975,"CC",NA
553,"Sockeye",1975,"CC",5000
554,"Sockeye",1975,"CC",NA
555,"Sockeye",1975,"CC",NA
556,"Sockeye",1975,"CC",NA
557,"Sockeye",1975,"CC",NA
558,"Sockeye",1975,"CC",NA
559,"Sockeye",1975,"CC",NA
560,"Sockeye",1975,"CC",400
561,"Sockeye",1975,"CC",NA
562,"Sockeye",1975,"CC",NA
563,"Sockeye",1975,"CC",1600
564,"Sockeye",1975,"CC",NA
565,"Sockeye",1975,"CC",NA
566,"Sockeye",1975,"CC",NA
567,"Sockeye",1975,"CC",NA
568,"Sockeye",1975,"CC",NA
569,"Sockeye",1975,"CC",NA
570,"Sockeye",1975,"CC",NA
571,"Sockeye",1975,"CC",NA
572,"Sockeye",1975,"CC",7000
573,"Sockeye",1975,"CC",NA
574,"Sockeye",1975,"CC",NA
575,"Sockeye",1975,"CC",2000
576,"Sockeye",1975,"CC",NA
577,"Sockeye",1975,"CC",NA
578,"Sockeye",1975,"CC",70000
579,"Sockeye",1975,"CC",1200
580,"Sockeye",1975,"CC",NA
581,"Sockeye",1975,"CC",NA
582,"Sockeye",1975,"CC",10000
583,"Sockeye",1975,"CC",NA
584,"Sockeye",1975,"CC",NA
585,"Sockeye",1975,"CC",800
586,"Sockeye",1975,"CC",NA
587,"Sockeye",1975,"CC",NA
588,"Sockeye",1975,"CC",NA
589,"Sockeye",1975,"CC",NA
590,"Sockeye",1975,"CC",NA
591,"Sockeye",1975,"CC",NA
592,"Sockeye",1975,"CC",NA
593,"Sockeye",1975,"CC",NA
594,"Sockeye",1975,"CC",NA
595,"Sockeye",1975,"CC",NA
596,"Sockeye",1975,"CC",NA
597,"Sockeye",1975,"CC",4800
598,"Sockeye",1975,"CC",NA
599,"Sockeye",1975,"CC",NA
600,"Sockeye",1975,"CC",NA
601,"Sockeye",1975,"CC",NA
602,"Sockeye",1975,"CC",NA
603,"Sockeye",1975,"CC",NA
604,"Sockeye",1975,"CC",NA
605,"Sockeye",1975,"CC",NA
606,"Sockeye",1975,"CC",NA
607,"Sockeye",1975,"CC",NA
608,"Pink (Even)",1975,"CC",NA
609,"Pink (Even)",1975,"CC",NA
610,"Pink (Odd)",1975,"CC",89798
611,"Pink (Odd)",1975,"CC",535425
612,"Pink (Odd)",1975,"CC",557604
613,"Sockeye",1975,"CC",NA
614,"Sockeye",1975,"CC",112721
615,"Sockeye",1975,"CC",NA
500,"Chum",1976,"CC",25775
501,"Chum",1976,"CC",954
502,"Chum",1976,"CC",NA
503,"Chum",1976,"CC",164484
504,"Chum",1976,"CC",175531
505,"Chum",1976,"CC",NA
506,"Chum",1976,"CC",44475
507,"Chum",1976,"CC",39581
508,"Chum",1976,"CC",75023
509,"Chinook",1976,"CC",NA
510,"Chinook",1976,"CC",NA
511,"Chinook",1976,"CC",NA
512,"Chinook",1976,"CC",NA
513,"Chinook",1976,"CC",NA
514,"Chinook",1976,"CC",NA
515,"Chinook",1976,"CC",NA
516,"Coho",1976,"CC",NA
517,"Coho",1976,"CC",7827
518,"Coho",1976,"CC",66204
519,"Coho",1976,"CC",6790
520,"Coho",1976,"CC",209861
521,"Coho",1976,"CC",8285
522,"Coho",1976,"CC",2811
523,"Coho",1976,"CC",138094
524,"Sockeye",1976,"CC",60964
525,"Sockeye",1976,"CC",557894
526,"Sockeye",1976,"CC",NA
527,"Sockeye",1976,"CC",NA
528,"Sockeye",1976,"CC",30000
529,"Sockeye",1976,"CC",NA
